image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group,label
C:\Users\alyss\data\archive (1)\images\Images\n02106382-Bouvier_des_Flandres\n02106382_5553.jpg,stanford_dogs,n02106382-Bouvier_des_Flandres,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106382-Bouvier_des_Flandres\n02106382_5553,False,374,500,RGB,0.748,a542bf916e7db7ce362eeace82565465,8b86d45cc48b3d3e,Bouvier Des Flandres,./data/_resized_224\14101.jpg,119.39826,118.24787,122.433655,117.51324,46367,False,other,20
C:\Users\alyss\data\archive (1)\images\Images\n02094114-Norfolk_terrier\n02094114_382.jpg,stanford_dogs,n02094114-Norfolk_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094114-Norfolk_terrier\n02094114_382,False,350,314,RGB,1.1146496815286624,b5e773be1de9275ac379439b1b5bde99,8c977268d55c0f27,Norfolk Terrier,./data/_resized_224\6245.jpg,86.24762,117.27352,106.11596,35.353367,25767,False,other,76
C:\Users\alyss\data\archive (1)\images\Images\n02092002-Scottish_deerhound\n02092002_6003.jpg,stanford_dogs,n02092002-Scottish_deerhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092002-Scottish_deerhound\n02092002_6003,False,450,322,RGB,1.3975155279503106,b99f8e00b2fb058204647a116b149626,a6e64d4d2ca61c76,Scottish Deerhound,./data/_resized_224\4879.jpg,140.39668,139.02821,143.99661,138.16524,24265,False,other,95
C:\Users\alyss\data\archive (1)\images\Images\n02089078-black-and-tan_coonhound\n02089078_353.jpg,stanford_dogs,n02089078-black-and-tan_coonhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089078-black-and-tan_coonhound\n02089078_353,False,245,417,RGB,0.5875299760191847,3350b3d167b118a96d96818addb66bef,adb492d352ca4b8b,Black-And-Tan Coonhound,./data/_resized_224\2738.jpg,81.581406,85.7968,87.25779,71.68964,17977,False,other,12
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_5669.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_5669,False,500,293,RGB,1.706484641638225,bf98393498648dbe6077cd920919b7b3,bc1061669f69f49a,Flat-Coated Retriever,./data/_resized_224\9799.jpg,117.20792,134.72916,124.36562,92.52898,35572,False,other,44
C:\Users\alyss\data\archive (1)\images\Images\n02096051-Airedale\n02096051_6151.jpg,stanford_dogs,n02096051-Airedale,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096051-Airedale\n02096051_6151,False,500,375,RGB,1.3333333333333333,a6600037bf14a8eaf487bc10d6db452d,e5590d369b16d227,Airedale,./data/_resized_224\7317.jpg,135.82945,137.74738,134.76132,134.97964,34571,False,other,3
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_9254.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_9254,False,494,500,RGB,0.988,ff710a8e38c99d737a93933fda415e70,b9366698d12798f4,Cocker Spaniel,./data/_resized_224\11981.jpg,107.95176,105.647545,114.35354,103.8542,72378,False,other,31
C:\Users\alyss\data\archive (1)\images\Images\n02089867-Walker_hound\n02089867_3602.jpg,stanford_dogs,n02089867-Walker_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089867-Walker_hound\n02089867_3602,False,186,222,RGB,0.8378378378378378,3e85f4e78356e298c8ef9face08dbe06,d7e43899110f2776,Walker Hound,./data/_resized_224\2915.jpg,129.31659,141.10251,134.45602,112.391235,11960,False,other,108
C:\Users\alyss\data\archive (1)\images\Images\n02096177-cairn\n02096177_6769.jpg,stanford_dogs,n02096177-cairn,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096177-cairn\n02096177_6769,False,425,380,RGB,1.118421052631579,a7c53032149d67c958b55ba0f2a7808c,bd99f07cc696d090,Cairn,./data/_resized_224\7563.jpg,163.94437,198.09598,148.56941,145.16771,21702,False,other,26
C:\Users\alyss\data\archive (1)\images\Images\n02113799-standard_poodle\n02113799_2187.jpg,stanford_dogs,n02113799-standard_poodle,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113799-standard_poodle\n02113799_2187,False,500,493,RGB,1.0141987829614605,c587d1612d8a077d482992c96c987314,ea1c21b39ec8317b,Poodle,./data/_resized_224\19758.jpg,93.54595,95.90934,93.29596,91.432556,55246,False,other,84
C:\Users\alyss\data\archive (1)\images\Images\n02092339-Weimaraner\n02092339_5329.jpg,stanford_dogs,n02092339-Weimaraner,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092339-Weimaraner\n02092339_5329,False,500,375,RGB,1.3333333333333333,52464681e70c88ae79529ad088a1e47f,8b87c6410d3cf6bc,Weimaraner,./data/_resized_224\5051.jpg,145.3877,146.87138,141.19296,148.09877,29333,False,other,109
C:\Users\alyss\data\archive (1)\images\Images\n02109525-Saint_Bernard\n02109525_7444.jpg,stanford_dogs,n02109525-Saint_Bernard,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109525-Saint_Bernard\n02109525_7444,False,500,375,RGB,1.3333333333333333,86b978db1ae39d9d210019edad6b185c,87e7684632381f1f,Saint Bernard,./data/_resized_224\16419.jpg,93.63832,114.165245,91.06581,75.68392,30643,False,other,89
C:\Users\alyss\data\archive (1)\images\Images\n02105855-Shetland_sheepdog\n02105855_12087.jpg,stanford_dogs,n02105855-Shetland_sheepdog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105855-Shetland_sheepdog\n02105855_12087,False,300,241,RGB,1.2448132780082988,0ecd56c4abcfd15bdc431280efcc3b92,93c46d76a6498e93,Shetland Sheepdog,./data/_resized_224\13539.jpg,92.461555,143.31291,76.73133,57.340458,26429,False,other,97
C:\Users\alyss\data\archive (1)\images\Images\n02115641-dingo\n02115641_7222.jpg,stanford_dogs,n02115641-dingo,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02115641-dingo\n02115641_7222,False,267,200,RGB,1.335,d21946184006af8d35ac33c8953c6649,c2315c3b89c7596e,Dingo,./data/_resized_224\20144.jpg,73.83188,89.77547,82.97028,48.74989,9656,False,other,37
C:\Users\alyss\data\archive (1)\images\Images\n02108089-boxer\n02108089_1031.jpg,stanford_dogs,n02108089-boxer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108089-boxer\n02108089_1031,False,450,338,RGB,1.331360946745562,aba9604d0697930dffc445716cff2ce9,a4e5cd1a93936794,Boxer,./data/_resized_224\15504.jpg,165.77362,173.4006,163.27635,160.64395,24100,False,bully-type/look-alike,21
C:\Users\alyss\data\archive (1)\images\Images\n02093991-Irish_terrier\n02093991_1282.jpg,stanford_dogs,n02093991-Irish_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093991-Irish_terrier\n02093991_1282,False,300,259,RGB,1.1583011583011582,4d483e99eec054bbfef6b24dd0054490,d4052dfc708bcb5a,Irish Terrier,./data/_resized_224\5970.jpg,108.32178,133.08516,134.7853,57.09488,18014,False,other,56
C:\Users\alyss\data\archive (1)\images\Images\n02091032-Italian_greyhound\n02091032_4245.jpg,stanford_dogs,n02091032-Italian_greyhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091032-Italian_greyhound\n02091032_4245,False,500,375,RGB,1.3333333333333333,dee084e7bfe1fced6017a222306bf8f4,f5ca54a321dc3176,Italian Greyhound,./data/_resized_224\3715.jpg,126.13728,130.35077,129.57065,118.49047,64720,False,other,59
C:\Users\alyss\data\archive (1)\images\Images\n02096051-Airedale\n02096051_584.jpg,stanford_dogs,n02096051-Airedale,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096051-Airedale\n02096051_584,False,500,333,RGB,1.5015015015015014,a2feb1cc8738076df508b6b5356e68dd,c6c47c606658fd39,Airedale,./data/_resized_224\7311.jpg,87.41187,109.61713,91.49454,61.123962,25724,False,other,3
C:\Users\alyss\data\archive (1)\images\Images\n02113978-Mexican_hairless\n02113978_1823.jpg,stanford_dogs,n02113978-Mexican_hairless,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113978-Mexican_hairless\n02113978_1823,False,360,286,RGB,1.2587412587412588,0765b290386c46d5cd29b1ef26eedfc2,8315d26b6783cf62,Mexican Hairless,./data/_resized_224\19903.jpg,154.76271,164.62315,157.47185,142.19315,22098,False,other,73
C:\Users\alyss\data\archive (1)\images\Images\n02106662-German_shepherd\n02106662_12028.jpg,stanford_dogs,n02106662-German_shepherd,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106662-German_shepherd\n02106662_12028,False,500,338,RGB,1.4792899408284024,329329aeb81d23aa45f5f3c5e0540596,86d979be57a63401,German Shepherd,./data/_resized_224\14290.jpg,166.03423,165.65742,165.5414,166.90384,23019,False,other,46
C:\Users\alyss\data\archive (1)\images\Images\n02088466-bloodhound\n02088466_7269.jpg,stanford_dogs,n02088466-bloodhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088466-bloodhound\n02088466_7269,False,500,375,RGB,1.3333333333333333,803d4181792521d290c77be3e0f80d93,b7ca482c6e46536e,Bloodhound,./data/_resized_224\2378.jpg,128.57867,146.35155,133.67516,105.70932,52702,False,other,14
C:\Users\alyss\data\archive (1)\images\Images\n02085620-Chihuahua\n02085620_4919.jpg,stanford_dogs,n02085620-Chihuahua,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085620-Chihuahua\n02085620_4919,False,240,206,RGB,1.1650485436893203,47c095f0a4e4674c005f3af9c267baa3,860f69b9c925ba36,Chihuahua,./data/_resized_224\108.jpg,92.37381,102.31446,86.89613,87.91084,11462,False,other,28
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_5427.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_5427,False,370,500,RGB,0.74,2ec069037a3139bbbb896b73ebadf9d9,adf287c1c0859f9a,Flat-Coated Retriever,./data/_resized_224\9792.jpg,84.38918,85.85658,86.08273,81.22823,22458,False,other,44
C:\Users\alyss\data\archive (1)\images\Images\n02098286-West_Highland_white_terrier\n02098286_3154.jpg,stanford_dogs,n02098286-West_Highland_white_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02098286-West_Highland_white_terrier\n02098286_3154,False,500,333,RGB,1.5015015015015014,fa1d09269ed7da1a1ad372fe4d70f252,8f874c48b3ae94b5,West Highland White Terrier,./data/_resized_224\9373.jpg,85.62899,85.90287,97.6436,73.3405,35291,False,other,111
C:\Users\alyss\data\archive (1)\images\Images\n02105855-Shetland_sheepdog\n02105855_13586.jpg,stanford_dogs,n02105855-Shetland_sheepdog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105855-Shetland_sheepdog\n02105855_13586,False,400,500,RGB,0.8,7fb9a5fc381c82970d3523ab21ce62c8,ef34d0c28e998765,Shetland Sheepdog,./data/_resized_224\13556.jpg,112.67545,113.59359,111.92917,112.5036,112704,False,other,97
C:\Users\alyss\data\archive (1)\images\Images\n02093647-Bedlington_terrier\n02093647_1766.jpg,stanford_dogs,n02093647-Bedlington_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093647-Bedlington_terrier\n02093647_1766,False,500,375,RGB,1.3333333333333333,619aeedb7422044d0a47c2a97b1cc7d6,f6c563aa04dc838f,Bedlington Terrier,./data/_resized_224\5481.jpg,129.6072,139.6175,125.217514,123.986595,42520,False,other,10
C:\Users\alyss\data\archive (1)\images\Images\n02094433-Yorkshire_terrier\n02094433_2740.jpg,stanford_dogs,n02094433-Yorkshire_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094433-Yorkshire_terrier\n02094433_2740,False,500,333,RGB,1.5015015015015014,e40fef1047e984c6817bf16a9aac5629,b181a22f0f85fc5e,Yorkshire Terrier,./data/_resized_224\6543.jpg,120.79917,128.6131,118.78234,115.00209,23233,False,other,114
C:\Users\alyss\data\archive (1)\images\Images\n02088466-bloodhound\n02088466_7091.jpg,stanford_dogs,n02088466-bloodhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088466-bloodhound\n02088466_7091,False,332,500,RGB,0.664,67344e9d1d4b79386519cfffe86df870,944b48162f7cd34f,Bloodhound,./data/_resized_224\2367.jpg,63.910233,83.576256,64.72929,43.425156,20808,False,other,14
C:\Users\alyss\data\archive (1)\images\Images\n02108089-boxer\n02108089_1575.jpg,stanford_dogs,n02108089-boxer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108089-boxer\n02108089_1575,False,300,223,RGB,1.345291479820628,0771d5b8ea107f37ff282eb6dca47562,b66cc90b43da9a72,Boxer,./data/_resized_224\15548.jpg,173.43973,171.00581,171.48074,177.8326,10579,False,bully-type/look-alike,21
C:\Users\alyss\data\archive (1)\images\Images\n02105855-Shetland_sheepdog\n02105855_15263.jpg,stanford_dogs,n02105855-Shetland_sheepdog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105855-Shetland_sheepdog\n02105855_15263,False,362,500,RGB,0.724,bf67ace6d5c6984e46a5823ba4a37404,fbb2b4c4cc1bd2c0,Shetland Sheepdog,./data/_resized_224\13573.jpg,121.95717,125.353325,137.65007,102.86813,138624,False,other,97
C:\Users\alyss\data\archive (1)\images\Images\n02094258-Norwich_terrier\n02094258_847.jpg,stanford_dogs,n02094258-Norwich_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094258-Norwich_terrier\n02094258_847,False,464,337,RGB,1.3768545994065282,c43f367ad0b741644ed28d4f9d3e6147,e0873f69c596923a,Norwich Terrier,./data/_resized_224\6467.jpg,103.60983,95.96807,124.88676,89.97468,42498,False,other,78
C:\Users\alyss\data\archive (1)\images\Images\n02106030-collie\n02106030_5915.jpg,stanford_dogs,n02106030-collie,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106030-collie\n02106030_5915,False,250,250,RGB,1.0,5d3dc0547ec5be741feedf61f94938ff,ea6dd2c0c7911697,Collie,./data/_resized_224\13812.jpg,143.82996,150.70087,142.8571,137.93188,9778,False,other,32
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_2617.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_2617,False,500,333,RGB,1.5015015015015014,1f8891f5dc805682f6dfe65e3e7299f4,d4d619a644dab15b,Great Pyrenees,./data/_resized_224\17974.jpg,152.95549,154.3938,155.9128,148.55986,20077,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02096437-Dandie_Dinmont\n02096437_2291.jpg,stanford_dogs,n02096437-Dandie_Dinmont,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096437-Dandie_Dinmont\n02096437_2291,False,500,348,RGB,1.4367816091954022,8864b0517e5520b35ecca126c4f6834c,889166beb960e2dd,Dandie Dinmont,./data/_resized_224\7848.jpg,135.50964,149.8247,140.07202,116.632164,55915,False,other,35
C:\Users\alyss\data\archive (1)\images\Images\n02085620-Chihuahua\n02085620_2650.jpg,stanford_dogs,n02085620-Chihuahua,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085620-Chihuahua\n02085620_2650,False,500,333,RGB,1.5015015015015014,480c10cb6218fcb60acd330a106d94a3,a10f17567ba4253e,Chihuahua,./data/_resized_224\51.jpg,127.15894,152.59645,123.98537,104.89501,27159,False,other,28
C:\Users\alyss\data\archive (1)\images\Images\n02096585-Boston_bull\n02096585_5260.jpg,stanford_dogs,n02096585-Boston_bull,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096585-Boston_bull\n02096585_5260,False,500,375,RGB,1.3333333333333333,2144ecbfd453455bcde33f3fccef015e,c049cd46c35ee95e,Boston Bull,./data/_resized_224\8103.jpg,98.28799,140.58658,99.096886,55.1805,38914,False,other,19
C:\Users\alyss\data\archive (1)\images\Images\n02109525-Saint_Bernard\n02109525_9243.jpg,stanford_dogs,n02109525-Saint_Bernard,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109525-Saint_Bernard\n02109525_9243,False,500,375,RGB,1.3333333333333333,ba3ddcd477e042c9a5d0098accd1012a,adeb6106677330cc,Saint Bernard,./data/_resized_224\16435.jpg,138.23209,138.61517,143.47232,132.60881,37693,False,other,89
C:\Users\alyss\data\archive (1)\images\Images\n02107908-Appenzeller\n02107908_5851.jpg,stanford_dogs,n02107908-Appenzeller,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107908-Appenzeller\n02107908_5851,False,500,262,RGB,1.9083969465648856,42e26299d98d83b174a7a2321b92956e,8d2b3262cffd1b10,Appenzeller,./data/_resized_224\15253.jpg,63.970154,49.238632,71.323685,71.34814,32216,False,other,5
C:\Users\alyss\data\archive (1)\images\Images\n02112350-keeshond\n02112350_9680.jpg,stanford_dogs,n02112350-keeshond,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02112350-keeshond\n02112350_9680,False,500,375,RGB,1.3333333333333333,1ef2ab85f71b7ae495db24c06bf68534,e6db1161ccb49995,Keeshond,./data/_resized_224\18918.jpg,125.08642,124.00962,128.64395,122.6057,67139,False,other,61
C:\Users\alyss\data\archive (1)\images\Images\n02094433-Yorkshire_terrier\n02094433_967.jpg,stanford_dogs,n02094433-Yorkshire_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094433-Yorkshire_terrier\n02094433_967,False,500,333,RGB,1.5015015015015014,83f61fbadfb3b6a395cc0d7c47181c40,e8d2d3d313896d25,Yorkshire Terrier,./data/_resized_224\6644.jpg,112.90742,109.93616,126.55176,102.23433,37592,False,other,114
C:\Users\alyss\data\archive (1)\images\Images\n02092339-Weimaraner\n02092339_669.jpg,stanford_dogs,n02092339-Weimaraner,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092339-Weimaraner\n02092339_669,False,500,375,RGB,1.3333333333333333,e1955ccca63e1fb3dff2a0d371188029,c0964c69b24b8fde,Weimaraner,./data/_resized_224\5080.jpg,127.32373,143.63403,142.36377,95.97341,75693,False,other,109
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_250.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_250,False,500,375,RGB,1.3333333333333333,8da3f2ee9bcd84d15240c0e50bbe2d59,929c4db23958b74e,Great Pyrenees,./data/_resized_224\17968.jpg,99.074814,125.73638,90.75757,80.730515,27868,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02104029-kuvasz\n02104029_1369.jpg,stanford_dogs,n02104029-kuvasz,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02104029-kuvasz\n02104029_1369,False,500,430,RGB,1.162790697674419,c2b400c69fdffcb90166dfca250de901,c54f6cbc389139e4,Kuvasz,./data/_resized_224\12312.jpg,119.0333,123.43263,116.59862,117.06865,35036,False,other,65
C:\Users\alyss\data\archive (1)\images\Images\n02109961-Eskimo_dog\n02109961_3054.jpg,stanford_dogs,n02109961-Eskimo_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109961-Eskimo_dog\n02109961_3054,False,500,318,RGB,1.572327044025157,560c7731e464bcf852f616f271ad6b2c,c24e2c313f78f08f,Eskimo Dog,./data/_resized_224\16523.jpg,91.30243,101.20145,94.0417,78.66414,49053,False,other,43
C:\Users\alyss\data\archive (1)\images\Images\n02090721-Irish_wolfhound\n02090721_5716.jpg,stanford_dogs,n02090721-Irish_wolfhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02090721-Irish_wolfhound\n02090721_5716,False,408,500,RGB,0.816,e276a0e3593fe478a5c2a2c2cad57a1c,b23103c8f8b69b6d,Irish Wolfhound,./data/_resized_224\3576.jpg,94.151245,107.467316,97.01372,77.97272,68983,False,other,58
C:\Users\alyss\data\archive (1)\images\Images\n02115641-dingo\n02115641_1574.jpg,stanford_dogs,n02115641-dingo,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02115641-dingo\n02115641_1574,False,333,500,RGB,0.666,226830c5fc962dc1b85e567479744eca,b8ba58594ba9d2cc,Dingo,./data/_resized_224\20064.jpg,106.86885,111.5354,111.33282,97.73833,31109,False,other,37
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_26.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_26,False,500,375,RGB,1.3333333333333333,d9be552632d209a51b492e6f78c68032,9692fb9c6436649a,Great Pyrenees,./data/_resized_224\17972.jpg,92.66103,104.62385,93.47144,79.8878,40954,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02095314-wire-haired_fox_terrier\n02095314_1100.jpg,stanford_dogs,n02095314-wire-haired_fox_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02095314-wire-haired_fox_terrier\n02095314_1100,False,180,209,RGB,0.861244019138756,7aa947b5bf35353bf5af0ed67e5c35a3,962970977ac1bcd1,Wire-Haired Fox Terrier,./data/_resized_224\6652.jpg,120.26467,110.00462,119.818954,130.97044,9016,False,other,113
